UTC_Time,YEAR,DOY,Hour,Scalar_B_nT,SW_Proton_Density_N_cm3,Kp_index,Dst_index_nT
2024-05-21 15:00:00,2024,142,15,6.3,5.2,27,-22
2024-05-21 16:00:00,2024,142,16,6.3,4.6,27,-21
2024-05-21 17:00:00,2024,142,17,6.6,4.3,27,-22
2024-05-21 18:00:00,2024,142,18,6.6,3.4,17,-17
2024-05-21 19:00:00,2024,142,19,6.9,4.2,17,-13
2024-05-21 20:00:00,2024,142,20,6.9,4.3,17,-17
2024-05-21 21:00:00,2024,142,21,6.9,4.8,13,-21
2024-05-21 22:00:00,2024,142,22,6.7,4.6,13,-25
2024-05-21 23:00:00,2024,142,23,6.7,5.0,13,-25
2024-05-22 00:00:00,2024,143,0,7.5,4.2,17,-21
2024-05-22 01:00:00,2024,143,1,6.6,3.8,17,-19
2024-05-22 02:00:00,2024,143,2,6.2,4.1,17,-18
2024-05-22 03:00:00,2024,143,3,6.3,4.1,3,-19
2024-05-22 04:00:00,2024,143,4,6.4,3.6,3,-18
2024-05-22 05:00:00,2024,143,5,6.1,3.9,3,-18
2024-05-22 06:00:00,2024,143,6,5.9,3.7,3,-18
2024-05-22 07:00:00,2024,143,7,5.9,4.2,3,-15
2024-05-22 08:00:00,2024,143,8,6.1,4.1,3,-14
2024-05-22 09:00:00,2024,143,9,5.8,4.3,0,-15
2024-05-22 10:00:00,2024,143,10,5.9,4.2,0,-15
2024-05-22 11:00:00,2024,143,11,5.9,4.0,0,-13
2024-05-22 12:00:00,2024,143,12,5.8,3.8,3,-11
2024-05-22 13:00:00,2024,143,13,5.8,4.8,3,-12
2024-05-22 14:00:00,2024,143,14,6.3,4.7,3,-12
2024-05-22 15:00:00,2024,143,15,7.0,4.6,7,-11
2024-05-22 16:00:00,2024,143,16,7.4,4.7,7,-7
2024-05-22 17:00:00,2024,143,17,7.3,4.8,7,-2
2024-05-22 18:00:00,2024,143,18,7.7,4.5,13,2
2024-05-22 19:00:00,2024,143,19,8.0,4.4,13,2
2024-05-22 20:00:00,2024,143,20,8.3,3.2,13,0
2024-05-22 21:00:00,2024,143,21,7.4,5.3,13,-2
2024-05-22 22:00:00,2024,143,22,6.7,6.9,13,-3
2024-05-22 23:00:00,2024,143,23,6.2,7.4,13,-4
2024-05-23 00:00:00,2024,144,0,5.1,8.1,7,-4
2024-05-23 01:00:00,2024,144,1,3.9,8.1,7,-2
2024-05-23 02:00:00,2024,144,2,5.2,6.9,7,0
2024-05-23 03:00:00,2024,144,3,5.1,6.7,13,-1
2024-05-23 04:00:00,2024,144,4,5.5,6.9,13,0
2024-05-23 05:00:00,2024,144,5,7.0,7.7,13,-4
2024-05-23 06:00:00,2024,144,6,6.2,7.6,13,-10
2024-05-23 07:00:00,2024,144,7,6.8,6.7,13,-10
2024-05-23 08:00:00,2024,144,8,7.4,5.6,13,-16
2024-05-23 09:00:00,2024,144,9,6.9,4.7,20,-19
2024-05-23 10:00:00,2024,144,10,7.2,4.7,20,-18
2024-05-23 11:00:00,2024,144,11,6.8,5.0,20,-21
2024-05-23 12:00:00,2024,144,12,6.4,5.4,23,-20
2024-05-23 13:00:00,2024,144,13,6.5,5.3,23,-23
2024-05-23 14:00:00,2024,144,14,7.2,5.4,23,-27
2024-05-23 15:00:00,2024,144,15,6.9,5.4,17,-29
2024-05-23 16:00:00,2024,144,16,6.7,5.6,17,-32
2024-05-23 17:00:00,2024,144,17,7.3,6.3,17,-33
2024-05-23 18:00:00,2024,144,18,7.4,7.8,23,-31
2024-05-23 19:00:00,2024,144,19,7.7,9.7,23,-29
2024-05-23 20:00:00,2024,144,20,8.7,11.5,23,-28
2024-05-23 21:00:00,2024,144,21,7.7,11.7,33,-32
2024-05-23 22:00:00,2024,144,22,5.9,8.7,33,-37
2024-05-23 23:00:00,2024,144,23,6.1,8.1,33,-26
2024-05-24 00:00:00,2024,145,0,8.8,11.7,23,-24
2024-05-24 01:00:00,2024,145,1,9.2,6.6,23,-22
2024-05-24 02:00:00,2024,145,2,7.3,7.2,23,-18
2024-05-24 03:00:00,2024,145,3,9.0,7.2,30,-18
2024-05-24 04:00:00,2024,145,4,9.7,7.5,30,-26
2024-05-24 05:00:00,2024,145,5,9.7,5.1,30,-36
2024-05-24 06:00:00,2024,145,6,8.2,4.5,27,-38
2024-05-24 07:00:00,2024,145,7,8.4,5.8,27,-37
2024-05-24 08:00:00,2024,145,8,8.9,7.9,27,-29
2024-05-24 09:00:00,2024,145,9,9.5,7.8,30,-30
2024-05-24 10:00:00,2024,145,10,7.9,6.3,30,-25
2024-05-24 11:00:00,2024,145,11,7.9,4.6,30,-26
2024-05-24 12:00:00,2024,145,12,8.0,3.3,20,-29
2024-05-24 13:00:00,2024,145,13,6.4,5.4,20,-32
2024-05-24 14:00:00,2024,145,14,6.7,4.8,20,-33
2024-05-24 15:00:00,2024,145,15,6.1,5.5,13,-35
2024-05-24 16:00:00,2024,145,16,6.7,5.5,13,-31
2024-05-24 17:00:00,2024,145,17,7.3,4.8,13,-31
2024-05-24 18:00:00,2024,145,18,7.2,4.5,3,-29
2024-05-24 19:00:00,2024,145,19,7.2,4.3,3,-29
2024-05-24 20:00:00,2024,145,20,7.2,4.6,3,-30
2024-05-24 21:00:00,2024,145,21,7.5,4.5,10,-28
2024-05-24 22:00:00,2024,145,22,7.3,4.8,10,-23
2024-05-24 23:00:00,2024,145,23,8.9,6.8,10,-14
2024-05-25 00:00:00,2024,146,0,9.3,6.7,13,-10
2024-05-25 01:00:00,2024,146,1,8.9,6.4,13,-10
2024-05-25 02:00:00,2024,146,2,8.6,5.9,13,-13
2024-05-25 03:00:00,2024,146,3,7.6,5.1,13,-18
2024-05-25 04:00:00,2024,146,4,7.4,5.2,13,-21
2024-05-25 05:00:00,2024,146,5,7.7,4.7,13,-21
2024-05-25 06:00:00,2024,146,6,7.4,4.4,13,-20
2024-05-25 07:00:00,2024,146,7,7.3,3.7,13,-18
2024-05-25 08:00:00,2024,146,8,7.0,3.5,13,-17
2024-05-25 09:00:00,2024,146,9,7.0,3.8,7,-17
2024-05-25 10:00:00,2024,146,10,7.0,4.6,7,-16
2024-05-25 11:00:00,2024,146,11,7.2,4.2,7,-13
2024-05-25 12:00:00,2024,146,12,6.9,4.5,7,-11
2024-05-25 13:00:00,2024,146,13,6.9,5.1,7,-10
2024-05-25 14:00:00,2024,146,14,6.6,5.0,7,-12
2024-05-25 15:00:00,2024,146,15,7.5,4.7,20,-13
2024-05-25 16:00:00,2024,146,16,7.1,5.1,20,-10
2024-05-25 17:00:00,2024,146,17,7.1,3.8,20,-14
2024-05-25 18:00:00,2024,146,18,6.5,3.7,13,-17
2024-05-25 19:00:00,2024,146,19,6.2,4.2,13,-17
2024-05-25 20:00:00,2024,146,20,5.9,4.2,13,-17
2024-05-25 21:00:00,2024,146,21,6.0,3.4,23,-19
2024-05-25 22:00:00,2024,146,22,6.1,999.9,23,-27
2024-05-25 23:00:00,2024,146,23,5.8,3.3,23,-31
2024-05-26 00:00:00,2024,147,0,5.6,4.1,13,-27
2024-05-26 01:00:00,2024,147,1,5.8,3.9,13,-24
2024-05-26 02:00:00,2024,147,2,5.7,4.4,13,-20
2024-05-26 03:00:00,2024,147,3,5.5,3.4,23,-19
2024-05-26 04:00:00,2024,147,4,5.3,4.0,23,-23
2024-05-26 05:00:00,2024,147,5,4.8,2.4,23,-23
2024-05-26 06:00:00,2024,147,6,4.8,4.7,7,-23
2024-05-26 07:00:00,2024,147,7,4.9,3.7,7,-21
2024-05-26 08:00:00,2024,147,8,4.7,3.8,7,-20
2024-05-26 09:00:00,2024,147,9,4.8,3.5,23,-19
2024-05-26 10:00:00,2024,147,10,5.2,3.1,23,-15
2024-05-26 11:00:00,2024,147,11,5.3,2.6,23,-15
2024-05-26 12:00:00,2024,147,12,4.7,4.3,27,-16
2024-05-26 13:00:00,2024,147,13,5.2,4.3,27,-19
2024-05-26 14:00:00,2024,147,14,5.7,3.8,27,-28
2024-05-26 15:00:00,2024,147,15,6.1,3.0,27,-28
2024-05-26 16:00:00,2024,147,16,6.1,3.2,27,-28
2024-05-26 17:00:00,2024,147,17,6.2,3.1,27,-26
2024-05-26 18:00:00,2024,147,18,6.4,2.9,27,-24
2024-05-26 19:00:00,2024,147,19,6.2,2.7,27,-31
2024-05-26 20:00:00,2024,147,20,6.5,2.6,27,-34
2024-05-26 21:00:00,2024,147,21,7.6,3.2,10,-27
2024-05-26 22:00:00,2024,147,22,8.2,3.7,10,-22
2024-05-26 23:00:00,2024,147,23,7.7,3.0,10,-17
2024-05-27 00:00:00,2024,148,0,7.5,3.7,10,-14
2024-05-27 01:00:00,2024,148,1,7.7,3.7,10,-9
2024-05-27 02:00:00,2024,148,2,5.4,4.2,10,-7
2024-05-27 03:00:00,2024,148,3,4.4,10.8,3,-9
2024-05-27 04:00:00,2024,148,4,3.3,13.0,3,-10
2024-05-27 05:00:00,2024,148,5,4.9,9.3,3,-11
2024-05-27 06:00:00,2024,148,6,5.5,9.7,23,-14
2024-05-27 07:00:00,2024,148,7,5.6,10.6,23,-8
2024-05-27 08:00:00,2024,148,8,7.4,3.8,23,-9
2024-05-27 09:00:00,2024,148,9,7.4,4.6,30,-18
2024-05-27 10:00:00,2024,148,10,6.4,6.2,30,-18
2024-05-27 11:00:00,2024,148,11,6.3,5.4,30,-18
2024-05-27 12:00:00,2024,148,12,4.2,11.1,23,-10
2024-05-27 13:00:00,2024,148,13,5.1,10.9,23,-12
2024-05-27 14:00:00,2024,148,14,7.0,5.8,23,-20
2024-05-27 15:00:00,2024,148,15,6.9,5.8,13,-22
2024-05-27 16:00:00,2024,148,16,6.8,4.5,13,-18
2024-05-27 17:00:00,2024,148,17,6.4,4.6,13,-14
2024-05-27 18:00:00,2024,148,18,5.0,8.0,13,-11
2024-05-27 19:00:00,2024,148,19,4.6,6.6,13,-14
2024-05-27 20:00:00,2024,148,20,4.3,6.5,13,-14
2024-05-27 21:00:00,2024,148,21,4.4,7.2,20,-15
2024-05-27 22:00:00,2024,148,22,4.9,6.2,20,-18
2024-05-27 23:00:00,2024,148,23,5.3,5.8,20,-17
2024-05-28 00:00:00,2024,149,0,5.6,5.5,20,-14
2024-05-28 01:00:00,2024,149,1,5.7,4.4,20,-13
2024-05-28 02:00:00,2024,149,2,5.6,5.3,20,-15
2024-05-28 03:00:00,2024,149,3,3.5,9.1,17,-16
2024-05-28 04:00:00,2024,149,4,3.0,9.7,17,-14
2024-05-28 05:00:00,2024,149,5,3.3,11.4,17,-9
2024-05-28 06:00:00,2024,149,6,3.3,11.9,17,-8
2024-05-28 07:00:00,2024,149,7,4.9,10.0,17,-6
2024-05-28 08:00:00,2024,149,8,4.5,12.0,17,0
2024-05-28 09:00:00,2024,149,9,4.8,9.9,7,0
2024-05-28 10:00:00,2024,149,10,4.4,10.4,7,0
2024-05-28 11:00:00,2024,149,11,4.5,9.7,7,0
2024-05-28 12:00:00,2024,149,12,3.7,11.8,3,-3
2024-05-28 13:00:00,2024,149,13,4.8,8.3,3,-8
2024-05-28 14:00:00,2024,149,14,5.0,7.4,3,-9
2024-05-28 15:00:00,2024,149,15,4.4,8.7,7,-5
2024-05-28 16:00:00,2024,149,16,3.6,10.4,7,2
2024-05-28 17:00:00,2024,149,17,5.5,6.8,7,5
2024-05-28 18:00:00,2024,149,18,6.4,6.3,7,8
2024-05-28 19:00:00,2024,149,19,6.7,6.5,7,6
2024-05-28 20:00:00,2024,149,20,6.9,6.5,7,0
2024-05-28 21:00:00,2024,149,21,6.6,7.0,7,-3
2024-05-28 22:00:00,2024,149,22,6.7,7.0,7,-4
2024-05-28 23:00:00,2024,149,23,6.7,8.1,7,-1
2024-05-29 00:00:00,2024,150,0,6.7,7.7,3,1
2024-05-29 01:00:00,2024,150,1,5.9,9.0,3,7
2024-05-29 02:00:00,2024,150,2,5.9,9.4,3,8
2024-05-29 03:00:00,2024,150,3,5.9,9.9,7,6
2024-05-29 04:00:00,2024,150,4,5.7,11.3,7,6
2024-05-29 05:00:00,2024,150,5,6.2,11.5,7,8
2024-05-29 06:00:00,2024,150,6,6.5,13.7,17,4
2024-05-29 07:00:00,2024,150,7,7.5,10.1,17,8
2024-05-29 08:00:00,2024,150,8,7.9,10.3,17,13
2024-05-29 09:00:00,2024,150,9,8.1,12.4,17,16
2024-05-29 10:00:00,2024,150,10,8.9,11.6,17,16
2024-05-29 11:00:00,2024,150,11,9.3,9.3,17,9
2024-05-29 12:00:00,2024,150,12,9.6,10.1,10,9
2024-05-29 13:00:00,2024,150,13,10.2,9.2,10,7
2024-05-29 14:00:00,2024,150,14,10.7,9.7,10,6
2024-05-29 15:00:00,2024,150,15,10.7,11.9,17,11
2024-05-29 16:00:00,2024,150,16,10.1,15.1,17,20
2024-05-29 17:00:00,2024,150,17,10.2,16.2,17,21
2024-05-29 18:00:00,2024,150,18,9.6,12.0,23,16
2024-05-29 19:00:00,2024,150,19,10.5,7.3,23,7
2024-05-29 20:00:00,2024,150,20,10.3,7.1,23,5
2024-05-29 21:00:00,2024,150,21,10.2,5.5,17,-3
2024-05-29 22:00:00,2024,150,22,10.1,4.9,17,-8
2024-05-29 23:00:00,2024,150,23,8.2,4.1,17,-8
2024-05-30 00:00:00,2024,151,0,8.6,3.3,3,-7
2024-05-30 01:00:00,2024,151,1,8.8,2.9,3,-6
2024-05-30 02:00:00,2024,151,2,7.4,4.9,3,-3
2024-05-30 03:00:00,2024,151,3,7.6,4.8,7,-3
2024-05-30 04:00:00,2024,151,4,7.7,5.7,7,0
2024-05-30 05:00:00,2024,151,5,7.7,5.4,7,0
2024-05-30 06:00:00,2024,151,6,7.3,5.5,7,0
2024-05-30 07:00:00,2024,151,7,7.1,5.7,7,4
2024-05-30 08:00:00,2024,151,8,6.9,6.9,7,7
2024-05-30 09:00:00,2024,151,9,7.2,8.2,13,8
2024-05-30 10:00:00,2024,151,10,7.1,7.8,13,4
2024-05-30 11:00:00,2024,151,11,3.3,12.2,13,7
2024-05-30 12:00:00,2024,151,12,5.1,12.8,20,4
2024-05-30 13:00:00,2024,151,13,5.2,11.7,20,-3
2024-05-30 14:00:00,2024,151,14,6.3,11.4,20,-6
2024-05-30 15:00:00,2024,151,15,8.4,9.3,33,-10
2024-05-30 16:00:00,2024,151,16,9.0,9.5,33,-10
2024-05-30 17:00:00,2024,151,17,8.2,8.4,33,-10
2024-05-30 18:00:00,2024,151,18,7.8,8.1,20,-11
2024-05-30 19:00:00,2024,151,19,8.0,7.4,20,-21
2024-05-30 20:00:00,2024,151,20,8.1,6.8,20,-25
2024-05-30 21:00:00,2024,151,21,7.8,7.0,27,-27
2024-05-30 22:00:00,2024,151,22,7.0,10.3,27,-23
2024-05-30 23:00:00,2024,151,23,5.7,15.9,27,-18
